pde,depth,width,activation,learning_rate,adam_beta2,adam_epochs,lbfgs_iters,grid_size,la_bc,adam_final_rrmse,final_rrmse,adam_time,lbfgs_time,training_time,seed
pde4,5,10,sin,0.05,0.9,80000,200,100,1.0,0.46013399958610535,0.20283213257789612,60227.2756357193,141.18869471549988,60368.4643304348,42
pde4,5,10,sin,0.005,0.9,80000,200,100,1.0,0.33075079321861267,0.12888388335704803,58700.31009340286,999.8035960197449,59700.11368942261,42
pde4,5,10,sin,0.0005,0.9,80000,200,100,1.0,0.3088340163230896,0.25064370036125183,56791.770455121994,1145.2648403644562,57937.03529548645,42
pde4,5,10,sin,5e-05,0.9,80000,200,100,1.0,0.4803272783756256,0.4803163707256317,59471.17235684395,89.00500965118408,59560.17736649513,42
pde4,5,10,swish,0.05,0.9,80000,200,100,1.0,0.37770816683769226,0.20050659775733948,14161.782142400742,1712.0260384082794,15873.808180809021,42
pde4,5,10,swish,0.005,0.9,80000,200,100,1.0,0.34477126598358154,0.2654670774936676,8262.708715677261,1338.7424340248108,9601.451149702072,42
pde4,5,10,swish,0.0005,0.9,80000,200,100,1.0,0.4913751780986786,0.49162665009498596,8538.118265628815,160.2406623363495,8698.358927965164,42
pde4,5,10,swish,5e-05,0.9,80000,200,100,1.0,0.48956388235092163,0.4895789623260498,5975.766855955124,89.84175777435303,6065.608613729477,42
pde4,5,10,tanh,0.05,0.9,80000,200,100,1.0,0.5049450993537903,0.2453187108039856,6557.539107561111,542.1249995231628,7099.664107084274,42
pde4,5,10,tanh,0.005,0.9,80000,200,100,1.0,0.32588326930999756,0.1851181983947754,4134.005519390106,929.9846334457397,5063.990152835846,42
pde4,5,10,tanh,0.0005,0.9,80000,200,100,1.0,0.4722638428211212,0.3484855890274048,3997.833543777466,987.249757528305,4985.083301305771,42
pde4,5,10,tanh,5e-05,0.9,80000,200,100,1.0,0.5085745453834534,0.5086249709129333,3951.588982105255,60.782681703567505,4012.3716638088226,42
pde4,5,50,sin,0.05,0.9,80000,200,100,1.0,1.078886866569519,1.001150131225586,7326.963050127029,388.43444180488586,7715.397491931915,42
pde4,5,50,sin,0.005,0.9,80000,200,100,1.0,0.31808027625083923,0.08658511936664581,24131.751794815063,1773.619201183319,25905.370995998383,42
pde4,5,50,sin,0.0005,0.9,80000,200,100,1.0,0.27543073892593384,0.02119942381978035,22060.109642267227,2232.5365064144135,24292.64614868164,42
pde4,5,50,sin,5e-05,0.9,80000,200,100,1.0,0.21309633553028107,0.03427635505795479,3997.720288991928,769.3833246231079,4767.103613615036,42
pde4,5,50,swish,0.05,0.9,80000,200,100,1.0,0.44654130935668945,0.2060321420431137,14442.327424764633,1404.9071261882782,15847.234550952911,42
pde4,5,50,swish,0.005,0.9,80000,200,100,1.0,0.2543085813522339,0.12080712616443634,36807.80888295174,2180.9790709018707,38988.78795385361,42
pde4,5,50,swish,0.0005,0.9,80000,200,100,1.0,0.43790918588638306,0.16707023978233337,4967.387120008469,839.5697379112244,5806.956857919693,42
pde4,5,50,swish,5e-05,0.9,80000,200,100,1.0,0.4856996238231659,0.4856908619403839,25630.68763256073,178.0653874874115,25808.75302004814,42
pde4,5,50,tanh,0.05,0.9,80000,200,100,1.0,1.0293000936508179,1.0865792036056519,6365.56476020813,17.77294945716858,6383.3377096652985,42
pde4,5,50,tanh,0.005,0.9,80000,200,100,1.0,0.2908305525779724,0.11538989841938019,6623.083449840546,871.0285470485687,7494.111996889114,42
pde4,5,50,tanh,0.0005,0.9,80000,200,100,1.0,0.2592158615589142,0.15830020606517792,3343.845095396042,588.4475402832031,3932.292635679245,42
pde4,5,50,tanh,5e-05,0.9,80000,200,100,1.0,0.29315832257270813,0.12478027492761612,5662.316950559616,889.454776763916,6551.771727323532,42
pde5,2,10,sin,0.05,0.9,80000,200,100,1.0,0.5061153173446655,0.5062063336372375,33137.55847120285,7.290830373764038,33144.849301576614,42
pde5,2,10,sin,0.005,0.9,80000,200,100,1.0,0.4872337877750397,0.4864429533481598,16539.27585554123,327.9324893951416,16867.20834493637,42
pde5,2,10,sin,0.0005,0.9,80000,200,100,1.0,0.4893501400947571,0.4893038868904114,27403.308962106705,83.80616974830627,27487.11513185501,42
pde5,2,10,sin,5e-05,0.9,80000,200,100,1.0,0.5384485721588135,0.5113166570663452,23792.461102247238,455.8152174949646,24248.276319742203,42
pde5,2,10,swish,0.05,0.9,80000,200,100,1.0,0.48772260546684265,0.4776303172111511,22393.204529762268,432.7909502983093,22825.995480060577,42
pde5,2,10,swish,0.005,0.9,80000,200,100,1.0,0.49157264828681946,0.4927552044391632,9564.256912708282,120.76831316947937,9685.025225877762,42
pde5,2,10,swish,0.0005,0.9,80000,200,100,1.0,0.4673345685005188,0.4672178626060486,12521.663193941116,164.81333827972412,12686.47653222084,42
pde5,2,10,swish,5e-05,0.9,80000,200,100,1.0,0.5296717286109924,0.5296807885169983,29397.11408305168,88.27871036529541,29485.392793416977,42
pde5,2,10,tanh,0.05,0.9,80000,200,100,1.0,0.4547511041164398,0.4474234879016876,32436.7991065979,54.17868661880493,32490.977793216705,42
pde5,2,10,tanh,0.005,0.9,80000,200,100,1.0,0.2254851758480072,0.22526578605175018,32653.550159215927,11.150230646133423,32664.70038986206,42
pde5,2,10,tanh,0.0005,0.9,80000,200,100,1.0,0.4368828535079956,0.43694600462913513,32848.51198506355,8.662071943283081,32857.174057006836,42
pde5,2,10,tanh,5e-05,0.9,80000,200,100,1.0,0.47122710943222046,0.4712255001068115,27040.860686302185,118.50771236419678,27159.368398666382,42
pde5,2,50,sin,0.05,0.9,80000,200,100,1.0,0.5059759020805359,0.5063155293464661,5290.654695749283,271.6719033718109,5562.326599121094,42
pde5,2,50,sin,0.005,0.9,80000,200,100,1.0,0.4740830957889557,0.47425031661987305,4999.647786140442,106.62352418899536,5106.271310329437,42
pde5,2,50,sin,0.0005,0.9,80000,200,100,1.0,0.5147567987442017,0.5148446559906006,6561.553237915039,103.72577834129333,6665.279016256332,42
pde5,2,50,sin,5e-05,0.9,80000,200,100,1.0,0.5864477753639221,0.5864658951759338,4833.224796533585,105.43365573883057,4938.658452272415,42
pde5,2,50,swish,0.05,0.9,80000,200,100,1.0,0.4881668984889984,0.4679299592971802,6638.738332748413,717.6325488090515,7356.370881557465,42
pde5,2,50,swish,0.005,0.9,80000,200,100,1.0,0.45834073424339294,0.4414331018924713,11944.30967593193,323.2449791431427,12267.554655075073,42
pde5,2,50,swish,0.0005,0.9,80000,200,100,1.0,0.4637809991836548,0.4639458954334259,8482.499327421188,166.39323568344116,8648.89256310463,42
pde5,2,50,swish,5e-05,0.9,80000,200,100,1.0,0.5109071135520935,0.37103700637817383,8406.010434150696,924.010062456131,9330.020496606827,42
pde5,2,50,tanh,0.05,0.9,80000,200,100,1.0,0.5185673236846924,0.2452780306339264,7136.248366594315,913.8801853656769,8050.1285519599915,42
pde5,2,50,tanh,0.005,0.9,80000,200,100,1.0,0.20584948360919952,0.20125462114810944,5270.302115678787,544.1144728660583,5814.416588544846,42
pde5,2,50,tanh,0.0005,0.9,80000,200,100,1.0,0.34497180581092834,0.1522219330072403,5932.484680891037,2041.3723998069763,7973.857080698013,42
pde5,2,50,tanh,5e-05,0.9,80000,200,100,1.0,0.465873658657074,0.2358694225549698,5793.049615383148,1835.9475407600403,7628.9971561431885,42
pde5,5,10,sin,0.05,0.9,80000,200,100,1.0,0.31176844239234924,0.26191771030426025,3590.033822774887,938.1670706272125,4528.2008934021,42
pde5,5,10,sin,0.005,0.9,80000,200,100,1.0,0.10163801908493042,0.10232481360435486,9896.015684127808,1415.7805285453796,11311.796212673187,42
pde5,5,10,sin,0.0005,0.9,80000,200,100,1.0,0.10731116682291031,0.10085543990135193,3405.0981352329254,1122.0926139354706,4527.190749168396,42
pde5,5,10,sin,5e-05,0.9,80000,200,100,1.0,0.10488688945770264,0.10493537038564682,6480.289292573929,74.57964420318604,6554.868936777115,42
pde5,5,10,swish,0.05,0.9,80000,200,100,1.0,0.29471614956855774,0.28751105070114136,20898.021953821182,1999.3806006908417,22897.402554512024,42
pde5,5,10,swish,0.005,0.9,80000,200,100,1.0,0.09764090925455093,0.07477491348981857,4234.691598176956,1255.048181772232,5489.739779949188,42
pde5,5,10,swish,0.0005,0.9,80000,200,100,1.0,0.1225050762295723,0.10604652017354965,7095.583110809326,1161.071117401123,8256.65422821045,42
pde5,5,10,swish,5e-05,0.9,80000,200,100,1.0,0.12334472686052322,0.12323997914791107,4738.519189834595,65.30831003189087,4803.827499866486,42
pde5,5,10,tanh,0.05,0.9,80000,200,100,1.0,0.4772339165210724,0.44927382469177246,15707.19559931755,1784.604828119278,17491.80042743683,42
pde5,5,10,tanh,0.005,0.9,80000,200,100,1.0,0.007896672934293747,0.016923848539590836,9038.13864684105,796.8555240631104,9834.99417090416,42
pde5,5,10,tanh,0.0005,0.9,80000,200,100,1.0,0.10313809663057327,0.035581450909376144,3368.9196259975433,923.3628952503204,4292.282521247864,42
pde5,5,10,tanh,5e-05,0.9,80000,200,100,1.0,0.10725532472133636,0.09636873751878738,7361.801330566406,1510.9775245189667,8872.778855085373,42
pde5,5,50,sin,0.05,0.9,80000,200,100,1.0,0.9189841747283936,0.11812816560268402,9423.305364847183,727.8180830478668,10151.12344789505,42
pde5,5,50,sin,0.005,0.9,80000,200,100,1.0,0.16902349889278412,0.17092370986938477,2917.534749507904,323.51571583747864,3241.0504653453827,42
pde5,5,50,sin,0.0005,0.9,80000,200,100,1.0,0.1005646288394928,0.10081356018781662,27307.274279356003,1789.4430756568909,29096.717355012894,42
pde5,5,50,sin,5e-05,0.9,80000,200,100,1.0,0.10118647664785385,0.100027896463871,2777.2775106430054,785.1311357021332,3562.4086463451385,42
pde5,5,50,swish,0.05,0.9,80000,200,100,1.0,1.0000054836273193,1.0,6031.673483610153,16.64852499961853,6048.322008609772,42
pde5,5,50,swish,0.005,0.9,80000,200,100,1.0,0.3745115101337433,0.3729948401451111,6528.209857463837,107.12857007980347,6635.33842754364,42
pde5,5,50,swish,0.0005,0.9,80000,200,100,1.0,0.10910362005233765,0.10379704087972641,3298.2591693401337,643.1855614185333,3941.444730758667,42
pde5,5,50,swish,5e-05,0.9,80000,200,100,1.0,0.10496333986520767,0.10491832345724106,3350.45809173584,59.37634253501892,3409.8344342708588,42
pde5,5,50,tanh,0.05,0.9,80000,200,100,1.0,0.6148476600646973,0.3479694426059723,4825.828127145767,182.65403842926025,5008.4821655750275,42
pde5,5,50,tanh,0.005,0.9,80000,200,100,1.0,0.3028584420681,0.30127736926078796,2709.0565659999847,90.30117297172546,2799.35773897171,42
pde5,5,50,tanh,0.0005,0.9,80000,200,100,1.0,0.18241821229457855,0.17863737046718597,26725.739042520523,695.2016162872314,27420.940658807755,42
pde5,5,50,tanh,5e-05,0.9,80000,200,100,1.0,0.09856212884187698,0.10244739800691605,7335.580463409424,656.6948690414429,7992.275332450867,42
pde6,2,10,sin,0.05,0.9,80000,200,100,1.0,0.05320461466908455,0.0003799147962126881,5294.055371522903,165.2362675666809,5459.291639089584,42
pde6,2,10,sin,0.005,0.9,80000,200,100,1.0,0.003416762687265873,0.0007105793338268995,31441.428227186203,13.91061806678772,31455.33884525299,42
pde6,2,10,sin,0.0005,0.9,80000,200,100,1.0,0.005235996097326279,0.004883316811174154,7975.301287412643,26.179511308670044,8001.4807987213135,42
pde6,2,10,sin,5e-05,0.9,80000,200,100,1.0,0.003941752016544342,0.0039268252439796925,6488.47570681572,18.896663665771484,6507.372370481491,42
pde6,2,10,swish,0.05,0.9,80000,200,100,1.0,0.09541325271129608,0.14865678548812866,5728.302891254425,576.3537538051605,6304.656645059586,42
pde6,2,10,swish,0.005,0.9,80000,200,100,1.0,0.10417046397924423,0.11494171619415283,5716.3158366680145,178.050847530365,5894.3666841983795,42
pde6,2,10,swish,0.0005,0.9,80000,200,100,1.0,0.13135379552841187,0.13345229625701904,5735.348435163498,156.53511142730713,5891.883546590805,42
pde6,2,10,swish,5e-05,0.9,80000,200,100,1.0,0.21880514919757843,0.09279591590166092,30669.64031624794,258.5394489765167,30928.179765224457,42
pde6,2,10,tanh,0.05,0.9,80000,200,100,1.0,0.3786450922489166,0.1053079217672348,6275.491477489471,490.79909324645996,6766.290570735931,42
pde6,2,10,tanh,0.005,0.9,80000,200,100,1.0,0.16570359468460083,0.1506623774766922,19981.550058364868,356.7840721607208,20338.33413052559,42
pde6,2,10,tanh,0.0005,0.9,80000,200,100,1.0,0.35278111696243286,0.11511681973934174,10088.42600440979,768.3919696807861,10856.817974090576,42
pde6,2,10,tanh,5e-05,0.9,80000,200,100,1.0,0.5665596127510071,0.039801035076379776,6211.740709781647,428.4100983142853,6640.150808095932,42
pde6,2,50,sin,0.05,0.9,80000,200,100,1.0,0.05320016294717789,0.0015068163629621267,4730.579746007919,126.58820128440857,4857.167947292328,42
pde6,2,50,sin,0.005,0.9,80000,200,100,1.0,0.007797073572874069,0.0012376190861687064,5098.146300792694,15.992672443389893,5114.138973236084,42
pde6,2,50,sin,0.0005,0.9,80000,200,100,1.0,0.0037004249170422554,0.00233325082808733,20130.84188747406,46.15049862861633,20176.992386102676,42
pde6,2,50,sin,5e-05,0.9,80000,200,100,1.0,0.0031861932948231697,0.0030575792770832777,12624.554774045944,30.20935559272766,12654.764129638672,42
pde6,2,50,swish,0.05,0.9,80000,200,100,1.0,0.09409941732883453,0.03166741877794266,4550.045503377914,1064.7100086212158,5614.75551199913,42
pde6,2,50,swish,0.005,0.9,80000,200,100,1.0,0.09091414511203766,0.08160430192947388,5720.091727733612,1078.1664316654205,6798.258159399033,42
pde6,2,50,swish,0.0005,0.9,80000,200,100,1.0,0.09543243795633316,0.050604596734046936,23308.563940525055,130.48178958892822,23439.045730113983,42
pde6,2,50,swish,5e-05,0.9,80000,200,100,1.0,0.11026337742805481,0.11038457602262497,19831.627574682236,181.0939633846283,20012.721538066864,42
pde6,2,50,tanh,0.05,0.9,80000,200,100,1.0,0.16366888582706451,0.02128358744084835,4149.332155942917,1419.6766645908356,5569.008820533752,42
pde6,2,50,tanh,0.005,0.9,80000,200,100,1.0,0.09628517180681229,0.021014396101236343,6920.388742685318,2296.552046060562,9216.94078874588,42
pde6,2,50,tanh,0.0005,0.9,80000,200,100,1.0,0.07843755930662155,0.02078573778271675,14343.380680561066,2788.354630470276,17131.73531103134,42
pde6,2,50,tanh,5e-05,0.9,80000,200,100,1.0,0.07568351179361343,0.01582568697631359,5382.684137582779,1677.0281746387482,7059.712312221527,42
pde6,5,10,sin,0.05,0.9,80000,200,100,1.0,0.04326106980443001,0.001236144918948412,4507.368437767029,171.50017547607422,4678.868613243103,42
pde6,5,10,sin,0.005,0.9,80000,200,100,1.0,0.01292357686907053,0.0018326621502637863,22502.74406695366,428.62015771865845,22931.364224672318,42
pde6,5,10,sin,0.0005,0.9,80000,200,100,1.0,0.005573254078626633,0.004436861258000135,8938.689207792282,26.096417665481567,8964.785625457764,42
pde6,5,10,sin,5e-05,0.9,80000,200,100,1.0,0.002343917964026332,0.002309983829036355,4982.619908809662,11.136135816574097,4993.756044626236,42
pde6,5,10,swish,0.05,0.9,80000,200,100,1.0,0.02970159612596035,0.0018312603933736682,5618.846328496933,195.43931221961975,5814.285640716553,42
pde6,5,10,swish,0.005,0.9,80000,200,100,1.0,0.010724271647632122,0.005802357103675604,16055.384278059006,75.35570788383484,16130.73998594284,42
pde6,5,10,swish,0.0005,0.9,80000,200,100,1.0,0.018046826124191284,0.007280877325683832,5566.4805953502655,101.95247483253479,5668.4330701828,42
pde6,5,10,swish,5e-05,0.9,80000,200,100,1.0,0.01327499095350504,0.013206308707594872,22378.719468832016,243.7707188129425,22622.49018764496,42
pde6,5,10,tanh,0.05,0.9,80000,200,100,1.0,0.09145521372556686,0.004350253846496344,28416.988102436066,2455.3591797351837,30872.34728217125,42
pde6,5,10,tanh,0.005,0.9,80000,200,100,1.0,0.03150711953639984,0.005737097002565861,4547.038652181625,272.0921404361725,4819.130792617798,42
pde6,5,10,tanh,0.0005,0.9,80000,200,100,1.0,0.09997096657752991,0.06641748547554016,7116.491023778915,143.10477900505066,7259.595802783966,42
pde6,5,10,tanh,5e-05,0.9,80000,200,100,1.0,0.23666468262672424,0.2307615876197815,7588.20441865921,86.49107122421265,7674.695489883423,42
pde6,5,50,sin,0.05,0.9,80000,200,100,1.0,0.9071348905563354,0.011959511786699295,3690.9869751930237,464.13170886039734,4155.118684053421,42
pde6,5,50,sin,0.005,0.9,80000,200,100,1.0,0.011694308370351791,0.0009763285634107888,30728.08515715599,233.77178692817688,30961.856944084167,42
pde6,5,50,sin,0.0005,0.9,80000,200,100,1.0,0.0057081361301243305,0.0026044687256217003,3741.0125012397766,15.679063320159912,3756.6915645599365,42
pde6,5,50,sin,5e-05,0.9,80000,200,100,1.0,0.003034544875845313,0.0018862348515540361,12863.300606489182,32.339874505996704,12895.640480995178,42
pde6,5,50,swish,0.05,0.9,80000,200,100,1.0,0.021068047732114792,0.003742140019312501,4156.269923210144,64.48313689231873,4220.753060102463,42
pde6,5,50,swish,0.005,0.9,80000,200,100,1.0,0.009280035272240639,0.0010801117168739438,4698.079605340958,22.57210636138916,4720.651711702347,42
pde6,5,50,swish,0.0005,0.9,80000,200,100,1.0,0.004591867793351412,0.0012237834744155407,16251.042521715164,39.02243494987488,16290.064956665039,42
pde6,5,50,swish,5e-05,0.9,80000,200,100,1.0,0.014325865544378757,0.012271372601389885,4721.625501155853,14.90378999710083,4736.529291152954,42
pde6,5,50,tanh,0.05,0.9,80000,200,100,1.0,1.0188572406768799,1.0,7846.417757987976,21.440054178237915,7867.857812166214,42
pde6,5,50,tanh,0.005,0.9,80000,200,100,1.0,0.017334476113319397,0.0013424304779618979,3178.92005109787,139.94189286231995,3318.86194396019,42
pde6,5,50,tanh,0.0005,0.9,80000,200,100,1.0,0.007431855425238609,0.003399110399186611,3180.6296141147614,15.343361377716064,3195.9729754924774,42
pde6,5,50,tanh,5e-05,0.9,80000,200,100,1.0,0.016663502901792526,0.011580776423215866,6714.301313400269,23.70198965072632,6738.003303050995,42
pde7,2,10,sin,0.05,0.9,80000,200,100,1.0,1.0051532983779907,1.0111323595046997,30260.77896809578,211.0864429473877,30471.865411043167,42
pde7,2,10,sin,0.005,0.9,80000,200,100,1.0,1.057957649230957,1.0004246234893799,31845.01087117195,252.27294254302979,32097.28381371498,42
pde7,2,10,sin,0.0005,0.9,80000,200,100,1.0,1.041012167930603,1.003078818321228,32694.473472356796,83.59961414337158,32778.07308650017,42
pde7,2,10,sin,5e-05,0.9,80000,200,100,1.0,1.1253371238708496,1.0091444253921509,32735.98512649536,93.31504106521606,32829.30016756058,42
pde7,2,10,swish,0.05,0.9,80000,200,100,1.0,0.9843239784240723,0.7054013609886169,5267.83419251442,1473.9324898719788,6741.766682386398,42
pde7,2,10,swish,0.005,0.9,80000,200,100,1.0,1.1416516304016113,0.6943591833114624,3682.2463488578796,1828.7263514995575,5510.972700357437,42
pde7,2,10,swish,0.0005,0.9,80000,200,100,1.0,1.1430002450942993,1.1424778699874878,3639.6029868125916,77.01474022865295,3716.6177270412445,42
pde7,2,10,swish,5e-05,0.9,80000,200,100,1.0,1.1574193239212036,0.6649160385131836,3682.0356328487396,750.7149896621704,4432.75062251091,42
pde7,2,10,tanh,0.05,0.9,80000,200,100,1.0,1.0641546249389648,1.1129164695739746,31499.438782930374,151.39164090156555,31650.83042383194,42
pde7,2,10,tanh,0.005,0.9,80000,200,100,1.0,0.9534569978713989,0.7858274579048157,33086.30089735985,22.02323007583618,33108.324127435684,42
pde7,2,10,tanh,0.0005,0.9,80000,200,100,1.0,1.0480509996414185,0.654453456401825,32036.72969007492,223.05012679100037,32259.77981686592,42
pde7,2,10,tanh,5e-05,0.9,80000,200,100,1.0,1.1189931631088257,0.504682719707489,28530.674419641495,431.9867911338806,28962.661210775375,42
pde7,2,50,sin,0.05,0.9,80000,200,100,1.0,1.002745270729065,1.0328058004379272,11635.346732139587,558.6903994083405,12194.037131547928,42
pde7,2,50,sin,0.005,0.9,80000,200,100,1.0,1.011505126953125,0.8886147141456604,13085.101405858994,2798.087880373001,15883.189286231995,42
pde7,2,50,sin,0.0005,0.9,80000,200,100,1.0,1.0362508296966553,0.8517456650733948,6452.097946643829,2185.7333154678345,8637.831262111664,42
pde7,2,50,sin,5e-05,0.9,80000,200,100,1.0,1.1372485160827637,0.9753894805908203,5129.453321695328,1686.301241159439,6815.754562854767,42
pde7,2,50,swish,0.05,0.9,80000,200,100,1.0,1.0477131605148315,0.8874855637550354,10053.050476789474,862.7250370979309,10915.775513887405,42
pde7,2,50,swish,0.005,0.9,80000,200,100,1.0,1.1207022666931152,0.6992926597595215,5567.927934408188,1316.0571801662445,6883.985114574432,42
pde7,2,50,swish,0.0005,0.9,80000,200,100,1.0,1.1416743993759155,0.8479548692703247,4152.546702623367,990.1096200942993,5142.656322717667,42
pde7,2,50,swish,5e-05,0.9,80000,200,100,1.0,1.1409624814987183,0.7000617980957031,7055.559274435043,1273.8131849765778,8329.372459411621,42
pde7,2,50,tanh,0.05,0.9,80000,200,100,1.0,0.42348140478134155,0.47299712896347046,7006.907469034195,866.4448812007904,7873.352350234985,42
pde7,2,50,tanh,0.005,0.9,80000,200,100,1.0,0.7298372983932495,0.458814799785614,4672.485677242279,2153.7619440555573,6826.247621297836,42
pde7,2,50,tanh,0.0005,0.9,80000,200,100,1.0,0.6132593750953674,0.42768368124961853,6399.133124828339,2375.165161371231,8774.29828619957,42
pde7,2,50,tanh,5e-05,0.9,80000,200,100,1.0,1.0833929777145386,0.42461737990379333,3548.0701484680176,1855.1984288692474,5403.268577337265,42
pde7,5,10,sin,0.05,0.9,80000,200,100,1.0,0.0693613588809967,0.03630192205309868,8631.601479291916,1281.3411033153534,9912.94258260727,42
pde7,5,10,sin,0.005,0.9,80000,200,100,1.0,0.07877495139837265,0.047386571764945984,6110.663742542267,1509.1410245895386,7619.804767131805,42
pde7,5,10,sin,0.0005,0.9,80000,200,100,1.0,0.33594372868537903,0.13261644542217255,10341.604661464691,1339.5375995635986,11681.14226102829,42
pde7,5,10,sin,5e-05,0.9,80000,200,100,1.0,0.47425398230552673,0.11303527653217316,2935.2466654777527,781.1735289096832,3716.420194387436,42
pde7,5,10,swish,0.05,0.9,80000,200,100,1.0,0.04604284465312958,0.01232142560184002,2751.8590924739838,1319.1281006336212,4070.987193107605,42
pde7,5,10,swish,0.005,0.9,80000,200,100,1.0,0.07537660747766495,0.0363105870783329,2848.8809373378754,1412.7789137363434,4261.659851074219,42
pde7,5,10,swish,0.0005,0.9,80000,200,100,1.0,0.22828823328018188,0.0941702127456665,6312.483763933182,1083.6601741313934,7396.143938064575,42
pde7,5,10,swish,5e-05,0.9,80000,200,100,1.0,0.21956205368041992,0.08040356636047363,2656.7724986076355,571.1217646598816,3227.894263267517,42
pde7,5,10,tanh,0.05,0.9,80000,200,100,1.0,0.18450450897216797,0.015627410262823105,5020.241599559784,1316.9020805358887,6337.143680095673,42
pde7,5,10,tanh,0.005,0.9,80000,200,100,1.0,0.05617387592792511,0.02637382037937641,8980.451935052872,948.5567569732666,9929.008692026138,42
pde7,5,10,tanh,0.0005,0.9,80000,200,100,1.0,0.1335923671722412,0.062129758298397064,4664.278352737427,1571.3939216136932,6235.67227435112,42
pde7,5,10,tanh,5e-05,0.9,80000,200,100,1.0,0.1561184972524643,0.060891926288604736,2564.442924261093,532.7793517112732,3097.2222759723663,42
pde7,5,50,sin,0.05,0.9,80000,200,100,1.0,0.6763767004013062,0.4450654983520508,2302.272639274597,380.1688024997711,2682.4414417743683,42
pde7,5,50,sin,0.005,0.9,80000,200,100,1.0,0.03757565841078758,0.030452998355031013,6088.480454444885,333.8078510761261,6422.288305521011,42
pde7,5,50,sin,0.0005,0.9,80000,200,100,1.0,0.10016408562660217,0.039365727454423904,11515.281596660614,1038.4023878574371,12553.683984518051,42
pde7,5,50,sin,5e-05,0.9,80000,200,100,1.0,0.1311543881893158,0.04499902203679085,4728.644706249237,657.484415769577,5386.129122018814,42
pde7,5,50,swish,0.05,0.9,80000,200,100,1.0,0.674545407295227,0.6743195652961731,2727.877173423767,7.679050445556641,2735.5562238693237,42
pde7,5,50,swish,0.005,0.9,80000,200,100,1.0,0.026250720024108887,0.016919810324907303,2575.0713851451874,153.11506938934326,2728.1864545345306,42
pde7,5,50,swish,0.0005,0.9,80000,200,100,1.0,0.055578816682100296,0.025028321892023087,2441.194431781769,478.06344532966614,2919.257877111435,42
pde7,5,50,swish,5e-05,0.9,80000,200,100,1.0,0.1360323131084442,0.13525362312793732,2731.32249379158,36.9375205039978,2768.260014295578,42
pde7,5,50,tanh,0.05,0.9,80000,200,100,1.0,0.6817798018455505,0.6743161678314209,2121.9504272937775,7.189209699630737,2129.139636993408,42
pde7,5,50,tanh,0.005,0.9,80000,200,100,1.0,0.015559743158519268,0.005207385402172804,2224.868043422699,128.71654534339905,2353.584588766098,42
pde7,5,50,tanh,0.0005,0.9,80000,200,100,1.0,0.022077279165387154,0.014541400596499443,4999.689016819,185.81350660324097,5185.502523422241,42
pde7,5,50,tanh,5e-05,0.9,80000,200,100,1.0,0.05660874769091606,0.05668551102280617,15490.38895893097,22.73512363433838,15513.124082565308,42
pde8,2,10,sin,0.05,0.9,80000,200,100,500.0,1.0241680145263672,1.0240784883499146,4790.975087881088,121.14480328559875,4912.119891166687,42
pde8,2,10,sin,0.005,0.9,80000,200,100,500.0,1.0242036581039429,1.0241633653640747,5051.076930522919,102.58728528022766,5153.664215803146,42
pde8,2,10,sin,0.0005,0.9,80000,200,100,500.0,1.0241690874099731,1.0241674184799194,3883.568260192871,64.33436989784241,3947.9026300907135,42
